wavelength(nm) ph/sec/arcsec^2/um/m^2
4890.29593 9.70135e+07
4890.54045 1.18243e+08
4890.78499 1.64063e+08
4891.02953 3.04567e+08
4891.27409 5.30373e+08
4891.51866 3.64222e+08
4891.76324 4.30526e+08
4892.00784 6.34579e+08
4892.25244 8.20502e+08
4892.49706 8.62209e+08
4892.74169 8.0457e+08
4892.98633 6.00156e+08
4893.23099 4.01059e+08
4893.47566 2.82437e+08
4893.72034 2.10083e+08
4893.96503 1.72377e+08
4894.20973 1.574e+08
4894.45445 1.72738e+08
4894.69918 2.86919e+08
4894.94392 4.26198e+08
4895.18867 1.90233e+08
4895.43344 1.45673e+08
4895.67822 1.49725e+08
4895.92301 1.55165e+08
4896.16781 1.62067e+08
4896.41262 1.83156e+08
4896.65745 2.15656e+08
4896.90229 2.65742e+08
4897.14714 3.27669e+08
4897.392 4.14871e+08
4897.63688 5.43027e+08
4897.88177 7.07824e+08
4898.12667 8.34034e+08
4898.37158 8.72945e+08
4898.61651 8.6954e+08
4898.86144 8.7902e+08
4899.10639 8.66142e+08
4899.35135 8.11264e+08
4899.59633 6.8233e+08
4899.84131 5.2995e+08
4900.08631 4.07606e+08
4900.33132 3.19626e+08
4900.57634 2.60013e+08
4900.82138 2.13783e+08
4901.06643 1.78345e+08
4901.31149 1.5724e+08
4901.55656 1.47142e+08
4901.80164 1.73186e+08
4902.04674 3.34175e+08
4902.29185 2.60165e+08
4902.53697 1.22385e+08
4902.7821 8.8711e+07
4903.02724 7.60842e+07
4903.2724 7.50273e+07
4903.51757 6.61881e+07
4903.76275 6.40606e+07
4904.00795 5.72255e+07
4904.25315 5.45505e+07
4904.49837 5.67004e+07
4904.7436 5.1531e+07
4904.98885 5.48681e+07
4905.2341 5.87349e+07
4905.47937 8.60223e+07
4905.72465 2.4488e+08
4905.96994 1.39571e+08
4906.21525 8.31304e+07
4906.46057 9.55058e+07
4906.70589 9.78325e+07
4906.95124 1.17388e+08
4907.19659 1.62928e+08
4907.44196 2.76993e+08
4907.68733 5.68126e+08
4907.93272 8.21237e+08
4908.17813 5.99589e+08
4908.42354 3.29105e+08
4908.66897 2.41664e+08
4908.91441 1.7899e+08
4909.15986 1.30489e+08
4909.40533 2.15658e+08
4909.6508 9.19345e+07
4909.89629 5.37148e+07
4910.14179 4.93586e+07
4910.3873 3.64325e+07
4910.63283 3.19843e+07
4910.87837 3.58668e+07
4911.12392 3.21642e+07
4911.36948 2.75178e+07
4911.61505 2.59674e+07
4911.86064 2.52689e+07
4912.10624 3.02065e+07
4912.35185 2.95763e+07
4912.59748 4.06492e+07
4912.84311 8.24767e+07
4913.08876 1.43839e+08
4913.33442 6.99419e+07
4913.58009 6.21581e+07
4913.82578 4.17202e+07
4914.07148 3.16494e+07
4914.31719 2.92742e+07
4914.56291 3.48032e+07
4914.80864 3.46446e+07
4915.05439 3.79758e+07
4915.30015 4.91079e+07
4915.54592 8.0209e+07
4915.7917 1.25761e+08
4916.0375 3.19015e+08
4916.28331 6.38509e+08
4916.52913 3.81654e+08
4916.77496 1.73053e+08
4917.0208 7.54763e+07
4917.26666 4.94059e+07
4917.51253 3.76262e+07
4917.75841 3.47476e+07
4918.00431 3.46059e+07
4918.25021 2.56809e+07
4918.49613 2.26515e+07
4918.74206 2.34994e+07
4918.98801 2.09858e+07
4919.23396 2.01356e+07
4919.47993 2.19601e+07
4919.72591 2.88001e+07
4919.9719 3.42223e+07
4920.21791 9.14903e+07
4920.46392 6.93116e+07
4920.70995 4.02521e+07
4920.95599 2.44606e+07
4921.20205 2.07632e+07
4921.44811 2.53449e+07
4921.69419 2.09795e+07
4921.94028 2.03314e+07
4922.18639 1.84656e+07
4922.4325 1.80016e+07
4922.67863 2.06237e+07
4922.92477 1.92212e+07
4923.17092 2.31132e+07
4923.41709 2.32363e+07
4923.66326 3.08325e+07
4923.90945 6.68427e+07
4924.15566 3.99134e+07
4924.40187 2.29359e+07
4924.6481 2.18221e+07
4924.89433 2.50775e+07
4925.14059 2.56589e+07
4925.38685 4.46911e+07
4925.63312 6.37425e+07
4925.87941 4.92307e+07
4926.12571 1.37021e+08
4926.37202 4.75181e+07
4926.61835 3.14509e+07
4926.86469 2.66927e+07
4927.11104 2.66077e+07
4927.3574 3.95334e+07
4927.60377 4.68845e+07
4927.85016 4.69056e+07
4928.09656 3.225e+07
4928.34297 2.96504e+07
4928.58939 2.64136e+07
4928.83583 2.71892e+07
4929.08227 2.91548e+07
4929.32873 2.8027e+07
4929.57521 3.21783e+07
4929.82169 3.43596e+07
4930.06819 4.59183e+07
4930.3147 4.67301e+07
4930.56122 4.05834e+07
4930.80775 4.5055e+07
4931.0543 6.44772e+07
4931.30086 5.94963e+07
4931.54743 7.40754e+07
4931.79402 9.46339e+07
4932.04061 9.00314e+07
4932.28722 1.13139e+08
4932.53384 1.59738e+08
4932.78047 2.53799e+08
4933.02712 4.85204e+08
4933.27378 7.9652e+08
4933.52045 6.97821e+08
4933.76713 5.34443e+08
4934.01382 6.77157e+08
4934.26053 8.72778e+08
4934.50725 8.51259e+08
4934.75398 5.93819e+08
4935.00072 3.45632e+08
4935.24748 2.2857e+08
4935.49425 2.16823e+08
4935.74103 1.49306e+08
4935.98782 1.18979e+08
4936.23463 8.9155e+07
4936.48145 6.86487e+07
4936.72828 6.14355e+07
4936.97512 5.83643e+07
4937.22197 5.35838e+07
4937.46884 5.92284e+07
4937.71572 6.51548e+07
4937.96261 5.21413e+07
4938.20952 5.45846e+07
4938.45643 5.02353e+07
4938.70336 4.96527e+07
4938.9503 4.95566e+07
4939.19726 6.71682e+07
4939.44422 7.5231e+07
4939.6912 6.08202e+07
4939.93819 5.97716e+07
4940.1852 6.04367e+07
4940.43221 6.72719e+07
4940.67924 7.24739e+07
4940.92628 8.26267e+07
4941.17333 9.69041e+07
4941.4204 1.18733e+08
4941.66747 1.50578e+08
4941.91456 2.00422e+08
4942.16166 2.80665e+08
4942.40878 4.27637e+08
4942.65591 6.74621e+08
4942.90304 8.8054e+08
4943.1502 9.11351e+08
4943.39736 8.03641e+08
4943.64454 5.43603e+08
4943.89172 3.47276e+08
4944.13892 2.36146e+08
4944.38614 1.74207e+08
4944.63336 1.37846e+08
4944.8806 1.15576e+08
4945.12785 1.04789e+08
4945.37511 1.06732e+08
4945.62239 9.24499e+07
4945.86968 7.98107e+07
4946.11698 7.62456e+07
4946.36429 7.30052e+07
4946.61161 7.34548e+07
4946.85895 8.75118e+07
4947.1063 1.03589e+08
4947.35366 7.86715e+07
4947.60103 7.5268e+07
4947.84842 7.6634e+07
4948.09582 7.98317e+07
4948.34323 8.52506e+07
4948.59065 9.40458e+07
4948.83809 1.10153e+08
4949.08554 1.81862e+08
4949.333 1.60408e+08
4949.58047 1.24604e+08
4949.82796 1.27882e+08
4950.07545 1.40009e+08
4950.32296 1.59148e+08
4950.57049 2.02393e+08
4950.81802 2.38461e+08
4951.06557 2.51328e+08
4951.31313 2.89618e+08
4951.5607 3.59729e+08
4951.80828 4.66613e+08
4952.05588 6.2354e+08
4952.30349 8.07093e+08
4952.55111 9.11887e+08
4952.79874 9.31874e+08
4953.04639 8.97671e+08
4953.29405 7.97599e+08
4953.54172 7.13061e+08
4953.7894 7.2961e+08
4954.0371 8.27755e+08
4954.28481 9.11435e+08
4954.53253 9.4002e+08
4954.78026 9.27712e+08
4955.028 8.64006e+08
4955.27576 7.33552e+08
4955.52353 6.14703e+08
4955.77131 5.45946e+08
4956.01911 5.20647e+08
4956.26692 5.30499e+08
4956.51474 5.68698e+08
4956.76257 6.33071e+08
4957.01041 7.17817e+08
4957.25827 8.0737e+08
4957.50614 8.80153e+08
4957.75402 9.20198e+08
4958.00191 9.40804e+08
4958.24982 9.49268e+08
4958.49774 9.46656e+08
4958.74567 9.32176e+08
4958.99361 9.02809e+08
4959.24157 8.4194e+08
4959.48954 7.4748e+08
4959.73752 6.44842e+08
4959.98551 5.45045e+08
4960.23352 4.61121e+08
4960.48153 3.93637e+08
4960.72956 3.40499e+08
4960.97761 2.98713e+08
4961.22566 2.58736e+08
4961.47373 2.28222e+08
4961.72181 2.06357e+08
4961.9699 1.9701e+08
4962.21801 1.79135e+08
4962.46612 1.81584e+08
4962.71425 1.49021e+08
4962.96239 1.36799e+08
4963.21055 1.49595e+08
4963.45872 1.3023e+08
4963.70689 1.14446e+08
4963.95509 1.15824e+08
4964.20329 1.42211e+08
4964.45151 9.45693e+07
4964.69974 8.18795e+07
4964.94798 7.56918e+07
4965.19623 7.25828e+07
4965.4445 8.09509e+07
4965.69277 6.66194e+07
4965.94107 6.40845e+07
4966.18937 7.01995e+07
4966.43768 8.74269e+07
4966.68601 6.05627e+07
4966.93435 5.54635e+07
4967.18271 5.27885e+07
4967.43107 5.18885e+07
4967.67945 5.49384e+07
4967.92784 7.2335e+07
4968.17624 8.52064e+07
4968.42466 6.14655e+07
4968.67308 4.88869e+07
4968.92152 4.64411e+07
4969.16998 4.65544e+07
4969.41844 5.25434e+07
4969.66692 6.5633e+07
4969.91541 6.89536e+07
4970.16391 7.01147e+07
4970.41242 6.61188e+07
4970.66095 4.5155e+07
4970.90949 4.27971e+07
4971.15804 4.22799e+07
4971.40661 4.32239e+07
4971.65518 5.09208e+07
4971.90377 6.55084e+07
4972.15237 5.09931e+07
4972.40099 5.8841e+07
4972.64961 8.08238e+07
4972.89825 1.24767e+08
4973.1469 6.65692e+07
4973.39557 5.27078e+07
4973.64424 5.35049e+07
4973.89293 5.89219e+07
4974.14163 8.17248e+07
4974.39035 7.27642e+07
4974.63907 7.23369e+07
4974.88781 8.15316e+07
4975.13656 9.65923e+07
4975.38532 1.20346e+08
4975.6341 1.58477e+08
4975.88289 2.27323e+08
4976.13169 3.63134e+08
4976.3805 6.29901e+08
4976.62932 9.0297e+08
4976.87816 9.24329e+08
4977.12701 6.92524e+08
4977.37588 4.06478e+08
4977.62475 2.58142e+08
4977.87364 1.90426e+08
4978.12254 1.69101e+08
4978.37145 1.37617e+08
4978.62037 1.29738e+08
4978.86931 1.3368e+08
4979.11826 1.48079e+08
4979.36722 1.7699e+08
4979.6162 2.36818e+08
4979.86519 3.76795e+08
4980.11418 4.6716e+08
4980.3632 6.85212e+08
4980.61222 9.09731e+08
4980.86126 9.58107e+08
4981.11031 8.77433e+08
4981.35937 6.21842e+08
4981.60844 3.96343e+08
4981.85753 2.70966e+08
4982.10663 2.04257e+08
4982.35574 1.50744e+08
4982.60486 1.27215e+08
4982.854 1.01507e+08
4983.10315 8.39062e+07
4983.35231 7.29064e+07
4983.60149 6.48905e+07
4983.85067 5.8948e+07
4984.09987 5.45129e+07
4984.34908 5.13979e+07
4984.59831 4.89912e+07
4984.84754 4.8114e+07
4985.09679 4.88734e+07
4985.34605 5.55716e+07
4985.59532 7.87715e+07
4985.84461 2.79508e+08
4986.09391 2.75337e+08
4986.34322 7.99717e+07
4986.59254 4.84998e+07
4986.84188 4.08674e+07
4987.09123 3.82372e+07
4987.34059 3.74896e+07
4987.58996 4.19299e+07
4987.83935 4.70588e+07
4988.08875 3.74505e+07
4988.33816 3.47136e+07
4988.58758 3.47017e+07
4988.83701 3.46506e+07
4989.08646 3.49405e+07
4989.33592 4.03947e+07
4989.5854 5.43503e+07
4989.83488 4.89783e+07
4990.08438 3.93324e+07
4990.33389 3.54415e+07
4990.58341 3.77051e+07
4990.83295 4.60226e+07
4991.0825 4.94096e+07
4991.33206 6.40207e+07
4991.58163 9.11179e+07
4991.83122 5.88568e+07
4992.08081 4.93982e+07
4992.33042 6.63481e+07
4992.58005 8.34043e+07
4992.82968 5.13313e+07
4993.07933 4.38615e+07
4993.32899 5.27759e+07
4993.57866 4.70455e+07
4993.82835 4.83264e+07
4994.07804 4.0439e+07
4994.32775 3.84592e+07
4994.57748 3.88956e+07
4994.82721 4.02655e+07
4995.07696 4.3598e+07
4995.32672 5.08129e+07
4995.57649 4.83198e+07
4995.82628 4.44624e+07
4996.07608 4.49163e+07
4996.32589 4.55095e+07
4996.57571 4.73588e+07
4996.82554 4.97835e+07
4997.07539 5.43399e+07
4997.32525 7.7004e+07
4997.57512 1.21826e+08
4997.82501 1.63153e+08
4998.07491 7.29837e+07
4998.32482 6.77646e+07
4998.57474 7.00555e+07
4998.82467 7.47643e+07
4999.07462 8.15579e+07
4999.32458 9.13544e+07
4999.57455 1.06234e+08
4999.82454 1.43715e+08
5000.07454 2.77962e+08
5000.32455 2.17476e+08
5000.57457 1.79375e+08
5000.8246 2.0194e+08
5001.07465 2.4925e+08
5001.32471 3.11489e+08
5001.57478 4.08975e+08
5001.82487 5.59365e+08
5002.07497 7.59271e+08
5002.32508 9.28013e+08
5002.5752 9.86161e+08
5002.82533 9.83573e+08
5003.07548 9.16137e+08
5003.32564 7.40908e+08
5003.57581 5.43386e+08
5003.826 3.98396e+08
5004.0762 3.03412e+08
5004.32641 2.41093e+08
5004.57663 1.9826e+08
5004.82686 1.68455e+08
5005.07711 1.47273e+08
5005.32737 1.31653e+08
5005.57764 1.21795e+08
5005.82793 1.13661e+08
5006.07823 1.04659e+08
5006.32854 9.97652e+07
5006.57886 9.54835e+07
5006.82919 9.25666e+07
5007.07954 9.09498e+07
5007.3299 8.98721e+07
5007.58028 8.96696e+07
5007.83066 9.87897e+07
5008.08106 1.04936e+08
5008.33147 9.46059e+07
5008.58189 1.09203e+08
5008.83233 1.0909e+08
5009.08277 9.72401e+07
5009.33324 9.75037e+07
5009.58371 1.01806e+08
5009.83419 1.0727e+08
5010.08469 1.19912e+08
5010.3352 1.13871e+08
5010.58572 1.14331e+08
5010.83626 1.22746e+08
5011.08681 1.42353e+08
5011.33737 1.35648e+08
5011.58794 1.37137e+08
5011.83853 1.56494e+08
5012.08913 1.52446e+08
5012.33974 1.53462e+08
5012.59036 1.62565e+08
5012.841 1.84113e+08
5013.09164 1.85302e+08
5013.34231 1.93287e+08
5013.59298 2.07965e+08
5013.84366 2.23181e+08
5014.09436 2.41238e+08
5014.34507 2.62696e+08
5014.5958 2.87774e+08
5014.84653 3.17981e+08
5015.09728 3.55965e+08
5015.34804 4.01121e+08
5015.59882 4.58309e+08
5015.8496 5.355e+08
5016.1004 6.44743e+08
5016.35121 7.91137e+08
5016.60204 9.40074e+08
5016.85287 1.00127e+09
5017.10372 9.81289e+08
5017.35458 9.28052e+08
5017.60546 9.26175e+08
5017.85634 9.65465e+08
5018.10724 9.99272e+08
5018.35815 1.01666e+09
5018.60908 1.01296e+09
5018.86002 1.00955e+09
5019.11097 1.01818e+09
5019.36193 1.00834e+09
5019.6129 1.0034e+09
5019.86389 1.01176e+09
5020.11489 1.02091e+09
5020.3659 1.02475e+09
5020.61692 1.02208e+09
5020.86796 1.01295e+09
5021.11901 9.97711e+08
5021.37007 9.7372e+08
5021.62115 9.35146e+08
5021.87224 8.76513e+08
5022.12334 8.05908e+08
5022.37445 7.3331e+08
5022.62557 6.64306e+08
5022.87671 6.0196e+08
5023.12786 5.47459e+08
5023.37902 5.00768e+08
5023.6302 4.61294e+08
5023.88139 4.28264e+08
5024.13259 4.01969e+08
5024.3838 3.84659e+08
5024.63502 3.67658e+08
5024.88626 3.58094e+08
5025.13751 3.63524e+08
5025.38878 3.66499e+08
5025.64005 3.52335e+08
5025.89134 3.57147e+08
5026.14264 3.70591e+08
5026.39395 3.92224e+08
5026.64528 4.22523e+08
5026.89662 4.64384e+08
5027.14797 5.18817e+08
5027.39933 5.89365e+08
5027.65071 6.77877e+08
5027.9021 7.80346e+08
5028.1535 8.83478e+08
5028.40491 9.62231e+08
5028.65634 1.00421e+09
5028.90778 1.0253e+09
5029.15923 1.03358e+09
5029.4107 1.02907e+09
5029.66217 1.01174e+09
5029.91366 9.76705e+08
5030.16516 9.05997e+08
5030.41668 8.02679e+08
5030.66821 6.92887e+08
5030.91975 5.9545e+08
5031.1713 5.19952e+08
5031.42286 4.81514e+08
5031.67444 5.5004e+08
5031.92603 5.82075e+08
5032.17763 4.00297e+08
5032.42925 3.23083e+08
5032.68088 2.62131e+08
5032.93252 2.39501e+08
5033.18417 2.12306e+08
5033.43583 2.03369e+08
5033.68751 2.05738e+08
5033.9392 1.72994e+08
5034.19091 1.64837e+08
5034.44262 1.45437e+08
5034.69435 1.35378e+08
5034.94609 1.39874e+08
5035.19785 2.7433e+08
5035.44961 1.66768e+08
5035.70139 1.12427e+08
5035.95318 1.02107e+08
5036.20499 9.61381e+07
5036.4568 9.15632e+07
5036.70863 8.78815e+07
5036.96047 8.52848e+07
5037.21233 8.34503e+07
5037.46419 8.04808e+07
5037.71607 8.04302e+07
5037.96797 7.96628e+07
5038.21987 8.47207e+07
5038.47179 9.50263e+07
5038.72372 1.47893e+08
5038.97566 2.76905e+08
5039.22762 2.24666e+08
5039.47958 1.14422e+08
5039.73156 8.91905e+07
5039.98356 6.90472e+07
5040.23556 6.30571e+07
5040.48758 6.00083e+07
5040.73961 5.81342e+07
5040.99165 5.69921e+07
5041.24371 5.76054e+07
5041.49578 5.71828e+07
5041.74786 6.006e+07
5041.99995 6.0934e+07
5042.25206 6.2177e+07
5042.50418 8.62808e+07
5042.75631 1.81635e+08
5043.00845 1.0159e+08
5043.26061 7.06079e+07
5043.51278 9.42015e+07
5043.76496 8.43013e+07
5044.01716 5.58216e+07
5044.26936 5.11826e+07
5044.52158 5.0859e+07
5044.77382 7.08358e+07
5045.02606 1.10815e+08
5045.27832 9.20569e+07
5045.53059 1.18109e+08
5045.78287 6.003e+07
5046.03517 5.61871e+07
5046.28747 7.16897e+07
5046.5398 7.21888e+07
5046.79213 7.84458e+07
5047.04447 2.70563e+08
5047.29683 1.2204e+08
5047.5492 6.6062e+07
5047.80159 7.54439e+07
5048.05398 8.92539e+07
5048.30639 1.87569e+08
5048.55882 6.67347e+08
5048.81125 2.25802e+08
5049.0637 8.29761e+07
5049.31616 5.82052e+07
5049.56863 4.9944e+07
5049.82111 4.73504e+07
5050.07361 4.51934e+07
5050.32612 4.71844e+07
5050.57864 4.26914e+07
5050.83118 4.14632e+07
5051.08373 4.11648e+07
5051.33629 4.06863e+07
5051.58886 4.06039e+07
5051.84145 4.07728e+07
5052.09404 4.13129e+07
5052.34665 4.30491e+07
5052.59928 5.00628e+07
5052.85191 6.43304e+07
5053.10456 4.96335e+07
5053.35723 4.35277e+07
5053.6099 4.24078e+07
5053.86259 4.2389e+07
5054.11529 4.38817e+07
5054.368 4.66305e+07
5054.62072 4.92617e+07
5054.87346 4.51553e+07
5055.12621 4.61634e+07
5055.37897 4.9555e+07
5055.63175 5.45209e+07
5055.88454 5.64259e+07
5056.13734 7.22826e+07
5056.39015 1.61908e+08
5056.64297 2.41857e+08
5056.89581 9.4383e+07
5057.14866 6.73802e+07
5057.40153 6.29049e+07
5057.6544 6.38522e+07
5057.90729 6.7726e+07
5058.1602 7.46652e+07
5058.41311 8.81335e+07
5058.66604 1.07402e+08
5058.91898 1.24765e+08
5059.17193 1.61754e+08
5059.42489 2.3985e+08
5059.67787 4.11576e+08
5059.93086 7.61744e+08
5060.18386 1.00369e+09
5060.43688 8.41591e+08
5060.68991 4.70777e+08
5060.94295 2.68079e+08
5061.196 1.8585e+08
5061.44907 1.34537e+08
5061.70215 1.06799e+08
5061.95524 9.82595e+07
5062.20834 1.01439e+08
5062.46146 1.40233e+08
5062.71459 7.37318e+07
5062.96773 7.6852e+07
5063.22089 6.36552e+07
5063.47405 5.96095e+07
5063.72723 5.78911e+07
5063.98043 5.7024e+07
5064.23363 7.68527e+07
5064.48685 5.8956e+07
5064.74008 5.57365e+07
5064.99332 5.60917e+07
5065.24658 5.50705e+07
5065.49985 5.48128e+07
5065.75313 5.51129e+07
5066.00642 5.53464e+07
5066.25973 5.58042e+07
5066.51305 5.65685e+07
5066.76638 5.79674e+07
5067.01973 6.5101e+07
5067.27308 7.13799e+07
5067.52645 6.10781e+07
5067.77984 6.09061e+07
5068.03323 6.34838e+07
5068.28664 6.60531e+07
5068.54006 6.90943e+07
5068.79349 6.52732e+07
5069.04694 6.66745e+07
5069.3004 7.29063e+07
5069.55387 7.90446e+07
5069.80735 7.12955e+07
5070.06085 7.07811e+07
5070.31436 7.20318e+07
5070.56788 7.34523e+07
5070.82142 7.55728e+07
5071.07496 7.92751e+07
5071.32852 9.57499e+07
5071.5821 8.99749e+07
5071.83568 8.49102e+07
5072.08928 8.64969e+07
5072.34289 8.88609e+07
5072.59651 9.14866e+07
5072.85015 9.43324e+07
5073.1038 9.73385e+07
5073.35746 1.00949e+08
5073.61113 1.04743e+08
5073.86482 1.08908e+08
5074.11852 1.13649e+08
5074.37223 1.19157e+08
5074.62596 1.25466e+08
5074.8797 1.33935e+08
5075.13345 1.5035e+08
5075.38721 2.36868e+08
5075.64099 2.38778e+08
5075.89477 1.74925e+08
5076.14857 1.76359e+08
5076.40239 1.93562e+08
5076.65621 2.41929e+08
5076.91005 2.37045e+08
5077.16391 2.38256e+08
5077.41777 2.52159e+08
5077.67165 2.88364e+08
5077.92554 3.1538e+08
5078.17944 3.29487e+08
5078.43336 3.18902e+08
5078.68728 3.4067e+08
5078.94122 3.71201e+08
5079.19518 4.07983e+08
5079.44914 4.51525e+08
5079.70312 5.07819e+08
5079.95711 5.67772e+08
5080.21112 6.25473e+08
5080.46514 7.03776e+08
5080.71916 8.22521e+08
5080.97321 8.91004e+08
5081.22726 9.38726e+08
5081.48133 1.00137e+09
5081.73541 1.04505e+09
5081.9895 1.07113e+09
5082.24361 1.08792e+09
5082.49773 1.09812e+09
5082.75186 1.1018e+09
5083.006 1.09886e+09
5083.26016 1.08948e+09
5083.51433 1.07416e+09
5083.76851 1.05237e+09
5084.02271 1.02347e+09
5084.27691 9.93061e+08
5084.53113 9.79367e+08
5084.78537 9.93637e+08
5085.03961 1.03164e+09
5085.29387 1.06948e+09
5085.54814 1.09438e+09
5085.80243 1.10383e+09
5086.05672 1.09519e+09
5086.31103 1.06876e+09
5086.56535 1.01348e+09
5086.81969 9.16749e+08
5087.07403 8.02627e+08
5087.32839 6.95586e+08
5087.58277 6.06001e+08
5087.83715 5.35999e+08
5088.09155 4.79408e+08
5088.34596 4.39602e+08
5088.60039 3.7829e+08
5088.85482 3.39491e+08
5089.10927 3.09135e+08
5089.36373 2.83795e+08
5089.61821 2.62497e+08
5089.87269 2.44105e+08
5090.12719 2.28572e+08
5090.38171 2.14994e+08
5090.63623 2.034e+08
5090.89077 1.94676e+08
5091.14532 1.92074e+08
5091.39989 1.79458e+08
5091.65446 1.69165e+08
5091.90905 1.63204e+08
5092.16365 1.6053e+08
5092.41827 1.7894e+08
5092.67289 1.73304e+08
5092.92753 1.49072e+08
5093.18219 1.439e+08
5093.43685 1.42138e+08
5093.69153 1.43853e+08
5093.94622 1.41716e+08
5094.20093 1.40159e+08
5094.45564 1.40763e+08
5094.71037 1.42812e+08
5094.96511 1.46133e+08
5095.21987 1.50856e+08
5095.47464 1.57515e+08
5095.72942 1.66284e+08
5095.98421 1.78469e+08
5096.23901 1.9566e+08
5096.49383 2.24101e+08
5096.74866 2.9411e+08
5097.00351 3.79489e+08
5097.25836 3.57709e+08
5097.51323 4.08786e+08
5097.76812 5.14421e+08
5098.02301 6.71817e+08
5098.27792 8.7393e+08
5098.53284 1.03995e+09
5098.78777 1.10321e+09
5099.04272 1.11081e+09
5099.29767 1.07149e+09
5099.55265 9.41321e+08
5099.80763 7.42335e+08
5100.06263 6.00771e+08
5100.31764 4.84512e+08
5100.57266 3.61649e+08
5100.82769 3.06439e+08
5101.08274 2.7764e+08
5101.3378 2.17899e+08
5101.59288 1.90706e+08
5101.84796 1.72888e+08
5102.10306 1.6152e+08
5102.35817 1.57543e+08
5102.6133 1.7277e+08
5102.86843 2.77677e+08
5103.12358 2.71059e+08
5103.37875 1.55592e+08
5103.63392 1.27251e+08
5103.88911 1.16874e+08
5104.14431 1.11902e+08
5104.39952 1.08605e+08
5104.65475 1.07513e+08
5104.90999 1.11056e+08
5105.16524 1.44915e+08
5105.42051 1.23816e+08
5105.67578 1.11472e+08
5105.93107 1.09415e+08
5106.18638 1.11821e+08
5106.44169 1.17293e+08
5106.69702 1.27543e+08
5106.95236 1.48e+08
5107.20771 1.68536e+08
5107.46308 2.2284e+08
5107.71846 3.8308e+08
5107.97385 8.35357e+08
5108.22926 9.52206e+08
5108.48468 4.79593e+08
5108.74011 2.69913e+08
5108.99555 2.14031e+08
5109.25101 2.2691e+08
5109.50648 3.26252e+08
5109.76196 6.10023e+08
5110.01745 3.60802e+08
5110.27296 2.73432e+08
5110.52848 2.67128e+08
5110.78401 3.6863e+08
5111.03956 4.15501e+08
5111.29512 5.03268e+08
5111.55069 8.11335e+08
5111.80627 1.06079e+09
5112.06187 9.52104e+08
5112.31748 6.36075e+08
5112.5731 4.69437e+08
5112.82873 4.339e+08
5113.08438 5.28207e+08
5113.34004 5.32584e+08
5113.59572 5.65209e+08
5113.8514 6.66946e+08
5114.1071 8.13206e+08
5114.36281 9.92111e+08
5114.61854 1.08808e+09
5114.87428 1.12889e+09
5115.13003 1.13883e+09
5115.38579 1.12018e+09
5115.64156 1.06109e+09
5115.89735 9.24581e+08
5116.15315 7.52896e+08
5116.40897 6.10595e+08
5116.66479 5.14284e+08
5116.92063 4.09336e+08
5117.17649 3.40558e+08
5117.43235 2.92759e+08
5117.68823 2.61726e+08
5117.94412 2.52792e+08
5118.20002 2.10056e+08
5118.45594 1.88712e+08
5118.71187 1.73891e+08
5118.96781 1.62535e+08
5119.22377 1.53979e+08
5119.47973 1.49975e+08
5119.73571 1.41525e+08
5119.99171 1.34286e+08
5120.24771 1.29737e+08
5120.50373 1.25995e+08
5120.75976 1.23357e+08
5121.01581 1.21944e+08
5121.27187 1.19489e+08
5121.52794 1.1919e+08
5121.78402 1.20644e+08
5122.04011 1.36311e+08
5122.29622 1.38502e+08
5122.55234 1.33672e+08
5122.80848 1.2182e+08
5123.06462 1.18357e+08
5123.32078 1.18755e+08
5123.57696 1.20888e+08
5123.83314 1.25036e+08
5124.08934 1.32292e+08
5124.34555 1.48127e+08
5124.60177 1.77232e+08
5124.85801 2.66939e+08
5125.11426 6.0496e+08
5125.37052 5.65426e+08
5125.6268 2.56148e+08
5125.88308 1.77747e+08
5126.13939 1.58247e+08
5126.3957 1.60102e+08
5126.65203 1.4886e+08
5126.90836 1.58338e+08
5127.16472 1.71947e+08
5127.42108 1.88722e+08
5127.67746 3.06659e+08
5127.93385 3.49567e+08
5128.19025 2.26207e+08
5128.44667 1.89834e+08
5128.7031 1.98218e+08
5128.95954 2.04428e+08
5129.21599 2.30689e+08
5129.47246 3.09895e+08
5129.72894 4.91743e+08
5129.98543 8.51443e+08
5130.24194 1.024e+09
5130.49846 5.94079e+08
5130.75499 3.51367e+08
5131.01153 2.70687e+08
5131.26809 2.42108e+08
5131.52466 2.31963e+08
5131.78124 2.29902e+08
5132.03784 2.33426e+08
5132.29445 2.38659e+08
5132.55107 2.46386e+08
5132.8077 2.56492e+08
5133.06435 2.68682e+08
5133.32101 2.82841e+08
5133.57768 2.9946e+08
5133.83436 3.18656e+08
5134.09106 3.41011e+08
5134.34777 3.67439e+08
5134.6045 3.99613e+08
5134.86123 4.40637e+08
5135.11798 4.86032e+08
5135.37475 5.3208e+08
5135.63152 5.93351e+08
5135.88831 6.70334e+08
5136.14511 7.59006e+08
5136.40192 8.63928e+08
5136.65875 9.72589e+08
5136.91559 1.06659e+09
5137.17244 1.12496e+09
5137.42931 1.15519e+09
5137.68618 1.16916e+09
5137.94308 1.16701e+09
5138.19998 1.14974e+09
5138.4569 1.11922e+09
5138.71382 1.07711e+09
5138.97077 1.04306e+09
5139.22772 1.04062e+09
5139.48469 1.07244e+09
5139.74167 1.1147e+09
5139.99866 1.14684e+09
5140.25567 1.16732e+09
5140.51269 1.17363e+09
