wavelength(nm) transmission
2836.59055 0.0126091
2836.73238 0.0195351
2836.87422 0.00132979
2837.01607 6.94416e-07
2837.15792 0.000134624
2837.29978 0.00407373
2837.44165 0.00110278
2837.58353 1.31652e-07
2837.72541 2.32236e-07
2837.8673 0.000594317
2838.0092 0.00112081
2838.1511 6.11114e-05
2838.29301 4.5611e-09
2838.43493 1.57469e-23
2838.57686 2.37332e-21
2838.71879 3.03011e-26
2838.86073 3.30555e-09
2839.00267 5.93985e-08
2839.14463 2.35019e-06
2839.28659 0.00372606
2839.42856 0.0326341
2839.57053 0.0700159
2839.71251 0.0319072
2839.8545 0.000140765
2839.9965 0.000561914
2840.1385 0.0367391
2840.28051 0.176449
2840.42253 0.262928
2840.56456 0.22798
2840.70659 0.0879629
2840.84863 0.129375
2840.99067 0.014385
2841.13272 0.000970012
2841.27479 0.0300139
2841.41685 0.0199724
2841.55893 0.000439688
2841.70101 1.64559e-10
2841.8431 3.42144e-05
2841.98519 0.0090484
2842.1273 0.0296794
2842.26941 0.0799829
2842.41152 0.0253727
2842.55365 0.0930361
2842.69578 0.176918
2842.83792 0.075919
2842.98006 0.000560534
2843.12221 0.0961426
2843.26437 0.280549
2843.40654 0.337063
2843.54871 0.444026
2843.6909 0.22239
2843.83308 0.0231748
2843.97528 0.227397
2844.11748 0.440432
2844.25969 0.481673
2844.40191 0.305388
2844.54413 0.455772
2844.68636 0.514385
2844.8286 0.517798
2844.97084 0.395695
2845.1131 0.0644966
2845.25536 0.0831019
2845.39762 0.181286
2845.5399 0.073963
2845.68218 0.00185192
2845.82446 0.0259796
2845.96676 0.0875191
2846.10906 0.204057
2846.25137 0.0675474
2846.39369 0.00262873
2846.53601 1.08168e-06
2846.67834 0.0115314
2846.82068 0.0476877
2846.96302 0.108499
2847.10537 0.121004
2847.24773 0.0487222
2847.3901 0.0101773
2847.53247 0.00265663
2847.67485 2.53979e-07
2847.81724 5.86792e-06
2847.95963 0.00115469
2848.10203 0.0406058
2848.24444 0.052807
2848.38686 0.00490318
2848.52928 1.82065e-06
2848.67171 0.00863602
2848.81415 0.0274682
2848.95659 0.0099924
2849.09904 0.000396298
2849.2415 1.76893e-07
2849.38397 6.13983e-27
2849.52644 1.61518e-12
2849.66892 4.18476e-06
2849.81141 8.90274e-06
2849.9539 5.49669e-10
2850.0964 0.00118134
2850.23891 0.027478
2850.38143 0.107508
2850.52395 0.191743
2850.66648 0.150185
2850.80902 0.0227126
2850.95156 0.23573
2851.09411 0.359929
2851.23667 0.335945
2851.37924 0.228252
2851.52181 0.126762
2851.66439 0.00570588
2851.80697 0.0789328
2851.94957 0.167758
2852.09217 0.0676322
2852.23478 0.000485587
2852.37739 0.0012819
2852.52002 0.020689
2852.66264 0.018263
2852.80528 0.0444701
2852.94793 0.0132202
2853.09058 0.000282398
2853.23323 1.86465e-10
2853.3759 5.62398e-08
2853.51857 1.0198e-05
2853.66125 9.80582e-06
2853.80394 0.000131996
2853.94663 0.00135312
2854.08933 0.000268512
2854.23204 1.04071e-06
2854.37476 8.21584e-15
2854.51748 0
2854.66021 3.3784e-14
2854.80294 2.64469e-10
2854.94569 3.67806e-05
2855.08844 3.1993e-05
2855.2312 1.70767e-07
2855.37396 0.000392637
2855.51673 0.00209267
2855.65951 1.9948e-05
2855.8023 2.54938e-08
2855.94509 2.56718e-06
2856.08789 0.00050058
2856.2307 0.00049153
2856.37352 0.0137254
2856.51634 0.105096
2856.65917 0.0472896
2856.80201 0.205519
2856.94485 0.214111
2857.0877 0.0843573
2857.23056 0.00124497
2857.37342 0.000290681
2857.5163 0.040847
2857.65918 0.256769
2857.80206 0.351881
2857.94496 0.283024
2858.08786 0.17542
2858.23076 0.0196601
2858.37368 0.169692
2858.5166 0.259441
2858.65953 0.405049
2858.80247 0.294793
2858.94541 0.167217
2859.08836 0.0767946
2859.23132 0.0911752
2859.37429 0.0776933
2859.51726 0.023337
2859.66024 0.00176594
2859.80322 1.52067e-08
2859.94622 2.6298e-13
2860.08922 9.78025e-05
2860.23223 0.0109285
2860.37524 0.0332407
2860.51826 0.113598
2860.66129 0.122999
2860.80433 0.0432466
2860.94737 0.0010177
2861.09042 7.22172e-10
2861.23348 0.000447652
2861.37655 0.0232486
2861.51962 0.185614
2861.6627 0.367234
2861.80579 0.367945
2861.94888 0.132014
2862.09198 0.416307
2862.23509 0.501112
2862.3782 0.277164
2862.52133 0.0276663
2862.66446 0.282881
2862.80759 0.240842
2862.95074 0.381101
2863.09389 0.402902
2863.23705 0.630105
2863.38021 0.542639
2863.52339 0.359595
2863.66656 0.227086
2863.80975 0.0940567
2863.95295 0.418515
2864.09615 0.226677
2864.23936 0.258912
2864.38257 0.0335765
2864.52579 0.0159257
2864.66902 0.0980929
2864.81226 0.0994329
2864.9555 0.28053
2865.09876 0.531333
2865.24201 0.316668
2865.38528 0.366629
2865.52855 0.559567
2865.67183 0.554444
2865.81512 0.309706
2865.95841 0.183837
2866.10172 0.202938
2866.24502 0.25599
2866.38834 0.0893906
2866.53166 0.00331774
2866.67499 2.71719e-06
2866.81833 1.10905e-09
2866.96168 6.82383e-13
2867.10503 0.000858697
2867.24839 0.047918
2867.39175 0.151744
2867.53513 0.203649
2867.67851 0.147343
2867.82189 0.339737
2867.96529 0.247228
2868.10869 0.0356187
2868.2521 0.000288859
2868.39552 0.0823817
2868.53894 0.220619
2868.68237 0.0901825
2868.82581 0.000777456
2868.96925 0.0736259
2869.1127 0.26723
2869.25616 0.116402
2869.39963 0.00644163
2869.5431 0.0818379
2869.68658 0.345475
2869.83007 0.351267
2869.97357 0.194302
2870.11707 0.00931952
2870.26058 0.0479678
2870.40409 0.247571
2870.54762 0.320747
2870.69115 0.295228
2870.83469 0.158344
2870.97823 0.10177
2871.12179 0.0651972
2871.26535 0.0127197
2871.40891 0.00038974
2871.55249 2.12183e-08
2871.69607 2.01321e-39
2871.83966 6.26694e-10
2871.98325 0.000100053
2872.12685 0.00120042
2872.27046 0.0194004
2872.41408 0.0413654
2872.55771 0.0466389
2872.70134 0.0135183
2872.84498 9.11343e-05
2872.98862 9.13424e-16
2873.13227 2.13922e-07
2873.27593 0.000538432
2873.4196 0.0447471
2873.56328 0.19954
2873.70696 0.305641
2873.85065 0.127711
2873.99434 0.185904
2874.13805 0.116654
2874.28176 0.351533
2874.42547 0.530139
2874.5692 0.53528
2874.71293 0.687016
2874.85667 0.68489
2875.00042 0.514602
2875.14417 0.6054
2875.28793 0.506344
2875.4317 0.534166
2875.57548 0.664713
2875.71926 0.386497
2875.86305 0.593293
2876.00684 0.58243
2876.15065 0.583013
2876.29446 0.448663
2876.43828 0.367259
2876.5821 0.472013
2876.72594 0.587242
2876.86978 0.51515
2877.01362 0.386074
2877.15748 0.154564
2877.30134 0.0958494
2877.44521 0.0110485
2877.58908 1.08973e-05
2877.73297 2.99648e-09
2877.87686 4.64788e-07
2878.02075 0.0235138
2878.16466 0.171675
2878.30857 0.335974
2878.45249 0.418676
2878.59641 0.314721
2878.74035 0.259813
2878.88429 0.166654
2879.02824 0.00371002
2879.17219 0.043368
2879.31615 0.273084
2879.46012 0.274508
2879.6041 0.627421
2879.74808 0.687368
2879.89207 0.71503
2880.03607 0.67439
2880.18008 0.295771
2880.32409 0.0858098
2880.46811 0.225038
2880.61214 0.61824
2880.75617 0.653715
2880.90021 0.505094
2881.04426 0.359121
2881.18832 0.432661
2881.33238 0.0711337
2881.47645 0.0066219
2881.62053 0.0282828
2881.76461 0.145246
2881.90871 0.516016
2882.0528 0.599039
2882.19691 0.552541
2882.34102 0.619909
2882.48514 0.495233
2882.62927 0.355378
2882.77341 0.568802
2882.91755 0.294622
2883.0617 0.0324186
2883.20586 0.34808
2883.35002 0.299169
2883.49419 0.448537
2883.63837 0.395949
2883.78255 0.373164
2883.92675 0.0703497
2884.07095 0.0969583
2884.21515 0.0025226
2884.35937 9.607e-05
2884.50359 0.00278378
2884.64782 0.101009
2884.79206 0.307299
2884.9363 0.214838
2885.08055 0.00931989
2885.22481 0.175599
2885.36907 0.583402
2885.51334 0.698855
2885.65762 0.701435
2885.80191 0.455955
2885.9462 0.482901
2886.0905 0.619367
2886.23481 0.185266
2886.37913 0.301796
2886.52345 0.231833
2886.66778 0.32625
2886.81212 0.477251
2886.95646 0.595081
2887.10081 0.535974
2887.24517 0.415895
2887.38954 0.251454
2887.53391 0.0713467
2887.67829 0.00360742
2887.82268 4.16841e-07
2887.96707 1.85562e-14
2888.11147 0.000119056
2888.25588 0.0205233
2888.4003 0.0569835
2888.54472 0.135506
2888.68915 0.0525082
2888.83359 0.000211377
2888.97804 5.99344e-07
2889.12249 0.00030767
2889.26695 0.0114968
2889.41142 0.19415
2889.55589 0.268138
2889.70037 0.0324758
2889.84486 0.00621668
2889.98936 0.223807
2890.13386 0.297913
2890.27837 0.507239
2890.42289 0.683913
2890.56741 0.601062
2890.71194 0.745648
2890.85648 0.739644
2891.00103 0.530728
2891.14558 0.125574
2891.29014 0.0632232
2891.43471 0.152883
2891.57929 0.603234
2891.72387 0.441313
2891.86846 0.363122
2892.01306 0.289019
2892.15766 0.0994805
2892.30227 0.208079
2892.44689 0.477064
2892.59152 0.719586
2892.73615 0.613168
2892.88079 0.19028
2893.02544 0.443203
2893.17009 0.350116
2893.31476 0.0404732
2893.45943 0.222354
2893.6041 0.0556531
2893.74879 0.00337338
2893.89348 0.224903
2894.03818 0.572433
2894.18288 0.722763
2894.32759 0.790398
2894.47231 0.818501
2894.61704 0.777283
2894.76178 0.49426
2894.90652 0.810636
2895.05127 0.782065
2895.19602 0.625141
2895.34079 0.828727
2895.48556 0.837243
2895.63033 0.585602
2895.77512 0.677433
2895.91991 0.323914
2896.06471 0.729765
2896.20952 0.844293
2896.35433 0.83693
2896.49915 0.759625
2896.64398 0.572407
2896.78882 0.777264
2896.93366 0.617923
2897.07851 0.823742
2897.22337 0.835644
2897.36823 0.782853
2897.51311 0.595015
2897.65799 0.679506
2897.80287 0.788276
2897.94777 0.786784
2898.09267 0.764802
2898.23757 0.671567
2898.38249 0.369996
2898.52741 0.452108
2898.67234 0.623354
2898.81728 0.641412
2898.96222 0.624502
2899.10718 0.567911
2899.25214 0.473118
2899.3971 0.324845
2899.54208 0.142885
2899.68706 0.0300127
2899.83204 0.00155936
2899.97704 0.00130981
2900.12204 0.0290651
2900.26705 0.0392921
2900.41207 0.0124632
2900.55709 0.000535587
2900.70212 8.70404e-07
2900.84716 5.67578e-20
2900.99221 0
2901.13726 1.25438e-34
2901.28232 9.32432e-06
2901.42739 0.0021108
2901.57247 0.0182794
2901.71755 0.0724028
2901.86264 0.185533
2902.00773 0.235618
2902.15284 0.288224
2902.29795 0.298873
2902.44307 0.130887
2902.58819 0.001484
2902.73333 0.0463146
2902.87847 0.295163
2903.02361 0.466783
2903.16877 0.498841
2903.31393 0.529227
2903.4591 0.464152
2903.60428 0.512154
2903.74946 0.503679
2903.89465 0.424803
2904.03985 0.300841
2904.18506 0.0779715
2904.33027 0.00101903
2904.47549 0.0121026
2904.62072 0.00109614
2904.76595 2.35065e-07
2904.91119 1.03968e-12
2905.05644 3.85053e-06
2905.2017 0.000349679
2905.34696 0.0513239
2905.49223 0.166714
2905.63751 0.31493
2905.7828 0.344245
2905.92809 0.411003
2906.07339 0.560084
2906.2187 0.444736
2906.36401 0.126728
2906.50933 0.152189
2906.65466 0.197015
2906.8 0.108741
2906.94534 0.182531
2907.09069 0.20486
2907.23605 0.371605
2907.38142 0.442869
2907.52679 0.639371
2907.67217 0.454129
2907.81756 0.697622
2907.96295 0.538546
2908.10835 0.233232
2908.25376 0.181744
2908.39918 0.151006
2908.5446 0.0616165
2908.69003 0.375788
2908.83547 0.359123
2908.98092 0.524457
2909.12637 0.145071
2909.27183 0.528964
2909.4173 0.802339
2909.56277 0.812381
2909.70825 0.726568
2909.85374 0.664543
2909.99924 0.24377
2910.14474 0.412515
2910.29025 0.500184
2910.43577 0.382293
2910.5813 0.613754
2910.72683 0.780866
2910.87237 0.823789
2911.01792 0.874093
2911.16347 0.858865
2911.30903 0.891162
2911.4546 0.876799
2911.60018 0.871032
2911.74576 0.874
2911.89135 0.786394
2912.03695 0.538948
2912.18256 0.61128
2912.32817 0.645305
2912.47379 0.759794
2912.61942 0.686998
2912.76505 0.493078
2912.91069 0.131495
2913.05634 0.00130811
2913.202 0.120632
2913.34766 0.35418
2913.49333 0.597873
2913.63901 0.652412
2913.7847 0.648867
2913.93039 0.572801
2914.07609 0.427036
2914.2218 0.205932
2914.36751 0.0251313
2914.51323 2.20831e-05
2914.65896 0.000178994
2914.8047 0.0541177
2914.95044 0.28055
2915.0962 0.41705
2915.24195 0.598669
2915.38772 0.707353
2915.53349 0.762782
2915.67927 0.784743
2915.82506 0.791899
2915.97086 0.807718
2916.11666 0.784246
2916.26247 0.810263
2916.40828 0.778075
2916.55411 0.75282
2916.69994 0.671415
2916.84578 0.516535
2916.99162 0.224312
2917.13748 0.0116971
2917.28334 0.00204875
2917.42921 0.145028
2917.57508 0.449717
2917.72096 0.627874
2917.86685 0.619732
2918.01275 0.694602
2918.15865 0.52386
2918.30457 0.781054
2918.45048 0.836155
2918.59641 0.73331
2918.74234 0.614773
2918.88828 0.848063
2919.03423 0.869541
2919.18019 0.874336
2919.32615 0.875752
2919.47212 0.847603
2919.6181 0.836185
2919.76408 0.828661
2919.91007 0.849317
2920.05607 0.812868
2920.20208 0.687437
2920.34809 0.589175
2920.49412 0.149643
2920.64014 0.606357
2920.78618 0.700976
2920.93222 0.605295
2921.07827 0.234464
2921.22433 0.0180261
2921.37039 0.258032
2921.51647 0.406292
2921.66255 0.248711
2921.80863 0.0390842
2921.95473 3.0264e-05
2922.10083 0.0105009
2922.24694 0.0207611
2922.39305 0.000655409
2922.53918 1.10001e-05
2922.68531 0.0162912
2922.83145 0.0912477
2922.97759 0.0757266
2923.12374 0.0588469
2923.2699 0.00743269
2923.41607 2.40424e-05
2923.56224 1.15628e-18
2923.70843 2.40352e-05
2923.85462 0.000664134
2924.00081 3.68261e-05
2924.14702 0.0108972
2924.29323 0.0302102
2924.43944 0.00144289
2924.58567 0.110301
2924.7319 0.325043
2924.87814 0.4365
2925.02439 0.377403
2925.17065 0.107613
2925.31691 0.00383835
2925.46318 0.210435
2925.60945 0.533808
2925.75574 0.66774
2925.90203 0.72613
2926.04833 0.780143
2926.19463 0.781548
2926.34095 0.564643
2926.48727 0.667347
2926.6336 0.81829
2926.77993 0.800227
2926.92627 0.837943
2927.07262 0.874587
2927.21898 0.771292
2927.36535 0.819689
2927.51172 0.853736
2927.6581 0.731271
2927.80448 0.439332
2927.95088 0.714964
2928.09728 0.86661
2928.24369 0.86934
2928.3901 0.899393
2928.53653 0.913069
2928.68296 0.896264
2928.8294 0.89758
2928.97584 0.880494
2929.12229 0.539075
2929.26875 0.580938
2929.41522 0.746424
2929.56169 0.669376
2929.70818 0.451705
2929.85467 0.0510139
2930.00116 0.0812606
2930.14767 0.499732
2930.29418 0.670723
2930.44069 0.422885
2930.58722 0.799122
2930.73375 0.877956
2930.88029 0.79564
2931.02684 0.712378
2931.1734 0.903737
2931.31996 0.927742
2931.46653 0.917517
2931.61311 0.890683
2931.75969 0.933702
2931.90628 0.933894
2932.05288 0.921395
2932.19949 0.913985
2932.3461 0.849434
2932.49272 0.84541
2932.63935 0.857895
2932.78599 0.866004
2932.93263 0.857428
2933.07928 0.825645
2933.22594 0.673551
2933.3726 0.351638
2933.51927 0.0184136
2933.66595 0.205298
2933.81264 0.631913
2933.95933 0.803966
2934.10604 0.866582
2934.25274 0.893379
2934.39946 0.893197
2934.54618 0.913632
2934.69292 0.912788
2934.83965 0.879504
2934.9864 0.889264
2935.13315 0.840144
2935.27991 0.578951
2935.42668 0.123058
2935.57346 0.624715
2935.72024 0.850127
2935.86703 0.898821
2936.01382 0.913069
2936.16063 0.919479
2936.30744 0.916756
2936.45426 0.914042
2936.60109 0.90675
2936.74792 0.854725
2936.89476 0.820532
2937.04161 0.858485
2937.18847 0.829227
2937.33533 0.763985
2937.4822 0.544551
2937.62908 0.217088
2937.77596 0.223478
2937.92285 0.0125755
2938.06975 3.20909e-06
2938.21666 0.0474808
2938.36358 0.331789
2938.5105 0.572682
2938.65743 0.680378
2938.80436 0.60589
2938.95131 0.639737
2939.09826 0.554809
2939.24522 0.178403
2939.39218 0.0104775
2939.53916 0.293792
2939.68614 0.56932
2939.83312 0.24114
2939.98012 0.442737
2940.12712 0.601473
2940.27413 0.15462
2940.42115 0.707511
2940.56817 0.468034
2940.71521 0.586081
2940.86225 0.831452
2941.00929 0.854403
2941.15635 0.586709
2941.30341 0.723277
2941.45048 0.711069
2941.59755 0.848055
2941.74464 0.835112
2941.89173 0.784502
2942.03883 0.603024
2942.18593 0.132266
2942.33305 0.450189
2942.48017 0.676343
2942.62729 0.678509
2942.77443 0.58521
2942.92157 0.512742
2943.06872 0.353706
2943.21588 0.145637
2943.36304 0.0133022
2943.51021 5.65167e-06
2943.65739 1.62039e-06
2943.80458 0.0112578
2943.95177 0.132526
2944.09897 0.326938
2944.24618 0.449643
2944.3934 0.312064
2944.54062 0.185126
2944.68785 0.552008
2944.83509 0.721829
2944.98234 0.775303
2945.12959 0.804116
2945.27685 0.819251
2945.42412 0.815824
2945.57139 0.821989
2945.71867 0.803578
2945.86596 0.737845
2946.01326 0.769044
2946.16057 0.735094
2946.30788 0.725346
2946.4552 0.667938
2946.60252 0.556382
2946.74986 0.396808
2946.8972 0.135084
2947.04455 0.0596589
2947.1919 0.00119514
2947.33927 5.45968e-10
2947.48664 3.38809e-08
2947.63401 6.6785e-08
2947.7814 0.000474376
2947.92879 0.0656744
2948.07619 0.267431
2948.2236 0.394763
2948.37101 0.298361
2948.51844 0.0803388
2948.66587 0.447501
2948.8133 0.715184
2948.96075 0.776794
2949.1082 0.826148
2949.25566 0.841247
2949.40313 0.865683
2949.5506 0.874329
2949.69808 0.837868
2949.84557 0.818093
2949.99306 0.685945
2950.14057 0.837398
2950.28808 0.841527
2950.4356 0.797806
2950.58312 0.880299
2950.73066 0.911969
2950.8782 0.901909
2951.02574 0.896077
2951.1733 0.911176
2951.32086 0.908914
2951.46843 0.85545
2951.61601 0.861494
2951.76359 0.695056
2951.91118 0.694686
2952.05878 0.809925
2952.20639 0.790262
2952.354 0.826995
2952.50162 0.824304
2952.64925 0.732893
2952.79689 0.729336
2952.94453 0.623131
2953.09218 0.464317
2953.23984 0.280683
2953.38751 0.0506107
2953.53518 0.000202954
2953.68286 0.000958675
2953.83055 0.032203
2953.97824 0.199047
2954.12595 0.396321
2954.27366 0.393011
2954.42137 0.234188
2954.5691 0.0364802
2954.71683 4.94364e-05
2954.86457 0.00658368
2955.01232 0.14166
2955.16007 0.39416
2955.30783 0.428584
2955.4556 0.598489
2955.60338 0.509399
2955.75116 0.172761
2955.89895 0.00424008
2956.04675 0.216585
2956.19456 0.595959
2956.34237 0.697676
2956.49019 0.792375
2956.63802 0.859791
2956.78586 0.879341
2956.9337 0.850246
2957.08155 0.88612
2957.22941 0.895278
2957.37727 0.901134
2957.52515 0.86283
2957.67303 0.851794
2957.82091 0.77742
2957.96881 0.578433
2958.11671 0.106446
2958.26462 0.20472
2958.41254 0.651547
2958.56046 0.807616
2958.70839 0.863418
2958.85633 0.655742
2959.00428 0.83939
2959.15223 0.733078
2959.30019 0.222783
2959.44816 0.283308
2959.59614 0.643734
2959.74412 0.832375
2959.89211 0.516159
2960.04011 0.685685
2960.18812 0.680557
2960.33613 0.570828
2960.48415 0.842509
2960.63218 0.489517
2960.78021 0.242471
2960.92826 0.787595
2961.07631 0.87353
2961.22436 0.893486
2961.37243 0.79315
2961.5205 0.58943
2961.66858 0.870822
2961.81667 0.872095
2961.96476 0.753869
2962.11286 0.822561
2962.26097 0.813627
2962.40909 0.361534
2962.55722 0.656736
2962.70535 0.808344
2962.85349 0.763816
2963.00163 0.659573
2963.14979 0.20392
2963.29795 0.0934675
2963.44612 0.532755
2963.59429 0.779779
2963.74248 0.732707
2963.89067 0.648619
2964.03886 0.879344
2964.18707 0.880682
2964.33528 0.935479
2964.4835 0.940421
2964.63173 0.930808
2964.77997 0.899616
2964.92821 0.915791
2965.07646 0.902713
2965.22472 0.91384
2965.37298 0.933774
2965.52125 0.885897
2965.66953 0.924028
2965.81782 0.918633
2965.96612 0.895436
2966.11442 0.826416
2966.26273 0.593875
2966.41104 0.112018
2966.55937 0.410444
2966.7077 0.774044
2966.85604 0.826233
2967.00439 0.835761
2967.15274 0.804478
2967.3011 0.793368
2967.44947 0.397003
2967.59785 0.331372
2967.74623 0.702305
2967.89462 0.585204
2968.04302 0.160647
2968.19142 0.110082
2968.33984 0.0456966
2968.48826 0.0616719
2968.63669 0.437986
2968.78512 0.597907
2968.93357 0.569938
2969.08202 0.403083
2969.23047 0.130473
2969.37894 0.00298277
2969.52741 0.000291688
2969.67589 0.098321
2969.82438 0.366911
2969.97287 0.497357
2970.12138 0.495913
2970.26989 0.285122
2970.4184 0.0228783
2970.56693 0.178796
2970.71546 0.170319
2970.864 0.0399416
2971.01255 0.000361866
2971.1611 4.74064e-07
2971.30966 0.00966614
2971.45823 0.107329
2971.60681 0.238276
2971.75539 0.137319
2971.90398 0.00957812
2972.05258 0.0949057
2972.20119 0.026944
2972.3498 1.78197e-05
2972.49842 0.00898851
2972.64705 0.134847
2972.79569 0.257783
2972.94433 0.530503
2973.09298 0.620619
2973.24164 0.556849
2973.39031 0.557278
2973.53898 0.169363
2973.68766 0.251904
2973.83635 0.440155
2973.98504 0.224389
2974.13375 0.00928706
2974.28246 0.0479293
2974.43118 0.121122
2974.5799 0.0155678
2974.72863 7.34954e-06
2974.87737 0.0409876
2975.02612 0.284882
2975.17488 0.506563
2975.32364 0.622948
2975.47241 0.654281
2975.62119 0.578028
2975.76997 0.505057
2975.91876 0.144157
2976.06756 0.01894
2976.21637 0.28121
2976.36518 0.322508
2976.51401 0.0594541
2976.66284 0.0106152
2976.81167 0.279073
2976.96052 0.590987
2977.10937 0.707601
2977.25823 0.666216
2977.4071 0.769927
2977.55597 0.833048
2977.70485 0.839244
2977.85374 0.809026
2978.00264 0.781138
2978.15154 0.769482
2978.30045 0.690414
2978.44937 0.547802
2978.5983 0.232824
2978.74723 0.00890626
2978.89617 0.00982035
2979.04512 0.214388
2979.19408 0.30419
2979.34304 0.412584
2979.49201 0.481158
2979.64099 0.404589
2979.78997 0.1316
2979.93897 0.00181716
2980.08797 0.00599061
2980.23698 0.168305
2980.38599 0.155025
2980.53501 0.41418
2980.68404 0.702231
2980.83308 0.710805
2980.98213 0.409823
2981.13118 0.316068
2981.28024 0.492679
2981.42931 0.585891
2981.57838 0.521078
2981.72747 0.113159
2981.87656 0.0648263
2982.02565 0.405089
2982.17476 0.182726
2982.32387 0.557546
2982.47299 0.816149
2982.62212 0.815367
2982.77125 0.748405
2982.9204 0.88998
2983.06955 0.911432
2983.2187 0.911641
2983.36787 0.89255
2983.51704 0.827836
2983.66622 0.761967
2983.81541 0.416528
2983.9646 0.0584592
2984.1138 0.457717
2984.26301 0.727849
2984.41223 0.860178
2984.56145 0.809848
2984.71069 0.85336
2984.85992 0.891595
2985.00917 0.800897
2985.15843 0.416563
2985.30769 0.674575
2985.45696 0.859739
2985.60623 0.853527
2985.75552 0.92662
2985.90481 0.853248
2986.05411 0.913717
2986.20341 0.882861
2986.35273 0.612176
2986.50205 0.337269
2986.65138 0.578925
2986.80071 0.587009
2986.95006 0.748267
2987.09941 0.874508
2987.24877 0.93146
2987.39813 0.903646
2987.54751 0.800466
2987.69689 0.935823
2987.84628 0.950011
2987.99567 0.943684
2988.14508 0.921843
2988.29449 0.825235
2988.44391 0.662423
2988.59333 0.170912
2988.74277 0.589393
2988.89221 0.861598
2989.04166 0.923086
2989.19111 0.90066
2989.34057 0.934169
2989.49005 0.952627
2989.63952 0.934898
2989.78901 0.941932
2989.9385 0.947157
2990.088 0.919238
2990.23751 0.961844
2990.38703 0.964571
2990.53655 0.958618
2990.68608 0.924267
2990.83562 0.923175
2990.98516 0.900017
2991.13472 0.889322
2991.28428 0.588571
2991.43385 0.68732
2991.58342 0.855813
2991.733 0.732599
2991.88259 0.268301
2992.03219 0.271623
2992.1818 0.760144
2992.33141 0.858477
2992.48103 0.844392
2992.63066 0.63462
2992.78029 0.195436
2992.92994 0.674793
2993.07959 0.870988
2993.22924 0.902379
2993.37891 0.872679
2993.52858 0.791079
2993.67826 0.339248
2993.82795 0.132773
2993.97765 0.600112
2994.12735 0.825703
2994.27706 0.839579
2994.42678 0.79384
2994.5765 0.671767
2994.72623 0.613832
2994.87597 0.26689
2995.02572 0.579314
2995.17548 0.839085
2995.32524 0.876749
2995.47501 0.889762
2995.62479 0.879869
2995.77457 0.864411
2995.92436 0.832934
2996.07416 0.772109
2996.22397 0.699502
2996.37379 0.555771
2996.52361 0.288543
2996.67344 0.0616645
2996.82328 0.000171829
2996.97312 2.38302e-05
2997.12297 0.0476793
2997.27283 0.294461
2997.4227 0.485381
2997.57257 0.647896
2997.72246 0.742642
2997.87235 0.766129
2998.02224 0.787115
2998.17215 0.772691
2998.32206 0.712529
2998.47198 0.562571
2998.62191 0.239572
2998.77184 0.00823694
2998.92179 0.0190551
2999.07174 0.301334
2999.22169 0.61504
2999.37166 0.762113
2999.52163 0.826725
2999.67161 0.859143
2999.8216 0.89179
2999.97159 0.895603
3000.12159 0.919188
3000.2716 0.895838
3000.42162 0.927815
3000.57165 0.821919
3000.72168 0.751843
3000.87172 0.935843
3001.02177 0.876694
3001.17182 0.895456
3001.32188 0.937441
3001.47195 0.936632
3001.62203 0.931116
3001.77212 0.947022
3001.92221 0.921324
3002.07231 0.936454
3002.22242 0.903255
3002.37253 0.880204
3002.52265 0.923752
3002.67278 0.916641
3002.82292 0.8888
3002.97306 0.816568
3003.12322 0.601676
3003.27338 0.10849
3003.42354 0.20468
3003.57372 0.67211
3003.7239 0.820196
3003.87409 0.819149
3004.02429 0.647548
3004.17449 0.831937
3004.32471 0.87157
3004.47493 0.861697
3004.62515 0.849542
3004.77539 0.786932
3004.92563 0.62605
3005.07588 0.204349
3005.22614 0.0137111
3005.3764 0.0132209
3005.52668 0.147672
3005.67696 0.428687
3005.82724 0.192536
3005.97754 0.134645
3006.12784 0.0907009
3006.27815 0.0162724
3006.42847 0.171272
3006.5788 0.0405628
3006.72913 0.402671
3006.87947 0.713689
3007.02982 0.805682
3007.18017 0.828104
3007.33053 0.797086
3007.4809 0.671283
3007.63128 0.138192
3007.78167 0.303605
3007.93206 0.0265662
3008.08246 0.408817
3008.23287 0.662915
3008.38328 0.282756
3008.53371 0.587948
3008.68414 0.739744
3008.83458 0.715457
3008.98502 0.513724
3009.13547 0.231107
3009.28593 0.00688939
3009.4364 0.135081
3009.58688 0.543088
3009.73736 0.751014
3009.88785 0.795676
3010.03835 0.847885
3010.18886 0.852448
3010.33937 0.828563
3010.48989 0.920652
3010.64042 0.938661
3010.79095 0.94437
3010.9415 0.946348
3011.09205 0.947685
3011.24261 0.946338
3011.39317 0.927383
3011.54375 0.681428
3011.69433 0.632536
3011.84491 0.908769
3011.99551 0.936377
3012.14611 0.94586
3012.29673 0.937791
3012.44734 0.943944
3012.59797 0.941238
3012.7486 0.929465
3012.89924 0.886402
3013.04989 0.711464
3013.20055 0.406867
3013.35121 0.224551
3013.50188 0.320926
3013.65256 0.730408
3013.80325 0.855692
3013.95394 0.838477
3014.10465 0.607797
3014.25535 0.612172
3014.40607 0.287361
3014.5568 0.0757983
3014.70753 0.573514
3014.85827 0.816973
3015.00901 0.882944
3015.15977 0.909742
3015.31053 0.920296
3015.4613 0.923624
3015.61207 0.924833
3015.76286 0.909427
3015.91365 0.869017
3016.06445 0.908825
3016.21526 0.896049
